customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
859,56.0,Female,East,Graduate,,576721.87,317179.32,Education,778.0,9,140,87.15,2024-08-09 12:25:06.073411,0
860,43.0,Female,North,Graduate,Unemployed,321522.09,570399.14,Car,791.0,7,141,27.38,2018-11-17 12:25:06.073413,0
861,51.0,Female,West,Post-Graduate,Self-Employed,811108.92,543725.86,Other,812.0,0,100,67.13,2022-01-27 12:25:06.073416,0
862,20.0,Male,West,Secondary,Salaried,1150144.61,495441.97,Home,366.0,7,103,39.6,2022-11-16 12:25:06.073420,0
863,67.0,Male,East,Graduate,Unemployed,496998.34,677165.8,Business,766.0,6,134,32.32,2017-07-26 12:25:06.073422,0
864,29.0,Female,North,Graduate,Self-Employed,535528.29,423614.77,Car,584.0,8,63,24.43,2023-12-05 12:25:06.073424,0
865,18.0,Female,West,Post-Graduate,Salaried,70180.09,466253.26,Education,716.0,7,38,54.2,2017-01-20 12:25:06.073427,0
866,61.0,Male,South,Graduate,Salaried,870300.58,420715.58,Other,399.0,4,128,27.24,2018-09-12 12:25:06.073429,0
867,22.0,Male,East,Secondary,Unemployed,,396135.8,Other,488.0,7,50,26.03,2017-10-06 12:25:06.073431,0
868,47.0,Male,West,Post-Graduate,Salaried,253323.23,359159.48,Car,687.0,9,180,89.24,2022-08-04 12:25:06.073433,0
869,47.0,Male,South,Secondary,Unemployed,187022.91,240471.44,Home,540.0,2,40,74.14,2022-10-16 12:25:06.073435,0
870,34.0,Male,West,Graduate,Salaried,210153.74,112983.26,Education,716.0,9,8,69.86,2022-02-26 12:25:06.073437,0
871,65.0,Female,South,Graduate,Self-Employed,729033.83,280401.9,Car,475.0,6,189,73.52,2021-05-16 12:25:06.073439,0
872,64.0,Female,East,Secondary,Unemployed,748998.28,384866.05,Business,686.0,3,8,87.51,2018-01-11 12:25:06.073441,0
873,40.0,Female,West,Primary,Unemployed,415333.21,310839.29,Education,770.0,4,104,55.86,2021-08-14 12:25:06.073443,0
874,32.0,Female,West,Graduate,Salaried,699852.01,140199.65,Other,532.0,8,34,27.62,2018-09-28 12:25:06.073447,0
875,54.0,Female,North,Primary,Salaried,631775.42,275117.54,Car,751.0,6,188,78.98,2017-01-27 12:25:06.073448,1
876,38.0,Female,East,Graduate,Unemployed,526546.06,267299.58,Other,,3,57,69.42,2020-07-11 12:25:06.073451,0
877,31.0,Other,South,Primary,,,290646.8,Other,528.0,5,174,43.14,2026-01-14 12:25:06.073452,0
878,19.0,Male,West,Primary,Self-Employed,359012.88,373637.3,Other,470.0,9,22,47.89,2016-08-07 12:25:06.073455,0
879,28.0,Male,West,Primary,Salaried,829507.84,405938.71,Home,512.0,6,87,42.9,2023-08-23 12:25:06.073457,0
880,68.0,Male,South,Secondary,Self-Employed,454295.69,224992.28,Other,581.0,9,40,84.4,2022-05-07 12:25:06.073459,0
881,56.0,Female,East,Primary,,956307.34,447168.18,Business,340.0,8,173,37.48,2024-10-18 12:25:06.073461,0
882,55.0,Female,North,Primary,Self-Employed,398938.8,469745.72,Business,421.0,3,183,87.08,2023-06-23 12:25:06.073463,0
883,51.0,Male,North,Primary,Self-Employed,529685.58,348045.29,Education,526.0,9,179,82.82,2022-04-13 12:25:06.073465,0
884,55.0,Female,West,Graduate,Self-Employed,611717.43,399712.54,Other,,2,86,60.44,2020-04-11 12:25:06.073467,1
885,67.0,Male,South,Primary,Salaried,610463.71,447634.72,Other,566.0,7,133,56.39,2025-06-12 12:25:06.073469,0
886,51.0,Female,West,Graduate,Self-Employed,698165.7,135353.3,Car,840.0,0,95,39.61,2016-03-27 12:25:06.073471,0
887,35.0,Male,South,Primary,Salaried,342863.52,458209.7,Home,750.0,8,13,11.47,2020-01-17 12:25:06.073473,0
888,47.0,Male,North,Primary,Self-Employed,592537.52,181490.87,Education,748.0,0,28,20.21,2016-10-17 12:25:06.073475,0
889,32.0,Male,East,Secondary,Unemployed,627626.34,196094.75,Other,360.0,1,84,70.34,2017-03-01 12:25:06.073477,0
890,,Male,South,Graduate,Self-Employed,494452.36,329443.38,Car,801.0,7,62,47.72,2018-11-08 12:25:06.073479,0
891,68.0,Male,North,Primary,Unemployed,680811.72,-21606.02,Home,446.0,8,93,21.99,2023-07-12 12:25:06.073481,0
892,51.0,Male,West,Graduate,Self-Employed,330726.02,326343.05,Education,633.0,6,87,31.12,2020-10-06 12:25:06.073483,0
893,69.0,Female,South,Graduate,Self-Employed,534709.22,447267.14,Education,441.0,2,24,85.83,2020-04-29 12:25:06.073485,0
894,55.0,Female,East,Post-Graduate,Self-Employed,449363.18,53111.42,Other,343.0,6,98,39.37,2025-10-22 12:25:06.073487,0
895,50.0,Male,West,Secondary,Unemployed,535313.81,463351.4,Education,443.0,5,7,82.61,2025-05-07 12:25:06.073489,0
896,41.0,Female,West,Secondary,Unemployed,889407.09,195181.86,Car,632.0,1,166,34.37,2020-04-20 12:25:06.073491,0
897,32.0,Female,North,Secondary,Self-Employed,893291.15,331029.27,Education,796.0,2,37,53.46,2021-08-08 12:25:06.073493,1
898,47.0,Male,South,Post-Graduate,Salaried,,216963.82,Business,695.0,9,68,11.64,2025-07-15 12:25:06.073495,0
899,59.0,Male,West,Post-Graduate,Self-Employed,507548.54,385937.77,Car,354.0,9,170,51.75,2019-08-01 12:25:06.073497,0
900,68.0,Male,East,Secondary,Unemployed,781523.66,453742.13,Home,606.0,4,86,60.96,2021-06-25 12:25:06.073499,0
901,34.0,Male,South,Post-Graduate,Self-Employed,622472.43,397051.55,Home,722.0,9,133,28.74,2019-06-28 12:25:06.073502,0
902,22.0,Female,East,Post-Graduate,Unemployed,609117.94,299402.83,Other,,3,192,56.31,2024-11-28 12:25:06.073508,0
903,46.0,Male,West,Post-Graduate,Unemployed,584527.73,228621.7,Other,624.0,1,178,61.77,2019-04-27 12:25:06.073512,1
904,21.0,Female,East,Secondary,Unemployed,951683.57,289604.7,Business,379.0,3,87,64.95,2016-07-14 12:25:06.073516,0
905,27.0,Female,North,Secondary,Self-Employed,873167.72,398395.72,Home,330.0,7,15,72.11,2019-09-27 12:25:06.073520,0
906,,Male,East,Secondary,Unemployed,748979.28,403539.96,Home,411.0,4,123,34.91,2024-02-13 12:25:06.073523,0
907,27.0,Female,South,Post-Graduate,Unemployed,565939.81,382623.99,Home,771.0,4,107,55.42,2021-04-14 12:25:06.073527,0
908,34.0,Male,East,Secondary,Self-Employed,,107613.37,Home,373.0,9,181,88.53,2017-03-26 12:25:06.073531,0
909,37.0,Other,East,Post-Graduate,Unemployed,706113.32,296546.63,Education,778.0,2,153,81.85,2023-04-07 12:25:06.073535,0
910,41.0,Male,North,Primary,Self-Employed,495678.22,204985.66,Car,686.0,7,89,86.21,2018-12-11 12:25:06.073539,0
911,22.0,Female,East,Post-Graduate,Unemployed,787663.14,399739.35,Car,732.0,5,125,40.89,2017-04-21 12:25:06.073543,1
912,51.0,Female,East,Graduate,Salaried,415750.98,185254.24,Business,711.0,1,113,72.95,2018-05-02 12:25:06.073545,0
913,23.0,Male,West,Secondary,Salaried,678368.74,367808.06,Education,,1,137,59.59,2023-07-17 12:25:06.073547,0
914,19.0,Female,West,Secondary,Unemployed,142056.89,257671.84,Home,547.0,8,166,16.62,2021-11-27 12:25:06.073549,0
915,30.0,Other,South,Graduate,Salaried,489876.29,18135.57,Home,419.0,6,150,75.92,2024-04-01 12:25:06.073551,0
916,60.0,Female,West,Post-Graduate,Self-Employed,1015535.43,439643.89,Other,366.0,9,107,64.17,2023-05-09 12:25:06.073553,0
917,60.0,Female,West,Primary,Salaried,807238.3,296206.92,Other,626.0,8,87,25.91,2021-10-16 12:25:06.073555,0
918,65.0,Female,West,Graduate,Unemployed,,491396.59,Business,769.0,5,177,16.38,2025-03-25 12:25:06.073557,0
919,28.0,Male,West,Graduate,Unemployed,466538.47,50203.64,Home,792.0,4,68,76.96,2019-02-28 12:25:06.073559,1
920,68.0,Male,North,Post-Graduate,Self-Employed,620754.57,256271.8,Business,585.0,0,15,16.31,2018-10-25 12:25:06.073562,1
921,64.0,Female,West,Secondary,Unemployed,856398.45,267539.34,Education,,5,65,17.31,2016-02-24 12:25:06.073564,1
922,40.0,Male,North,Post-Graduate,Self-Employed,726618.99,340530.94,Car,608.0,5,54,44.19,2023-01-10 12:25:06.073566,0
923,33.0,Female,North,Graduate,Salaried,701713.18,101221.9,Home,396.0,2,158,20.78,2016-10-23 12:25:06.073568,0
924,48.0,Female,West,Graduate,Salaried,926116.39,381605.68,Education,412.0,2,93,83.09,2017-03-14 12:25:06.073570,1
925,28.0,Male,East,Secondary,Self-Employed,391909.01,586749.36,Home,755.0,2,20,47.62,2020-03-15 12:25:06.073572,1
926,33.0,Male,North,Secondary,Self-Employed,563152.39,371180.6,Other,762.0,2,33,55.53,2019-11-13 12:25:06.073574,0
927,25.0,Female,East,Secondary,Unemployed,249182.89,313930.86,Business,431.0,6,100,84.25,2025-11-07 12:25:06.073576,0
928,,Male,East,Post-Graduate,Salaried,380978.79,93381.39,Other,420.0,9,77,52.42,2017-01-13 12:25:06.073579,0
929,,Female,West,Secondary,Self-Employed,814837.08,183863.08,Car,496.0,1,135,38.29,2024-01-23 12:25:06.073581,0
930,21.0,Male,South,Graduate,Salaried,416530.15,291623.26,Other,781.0,9,136,73.77,2020-04-29 12:25:06.073583,0
931,42.0,Female,West,Graduate,Self-Employed,747104.85,220533.53,Home,338.0,9,156,45.43,2017-01-18 12:25:06.073585,1
932,20.0,Male,South,Primary,Salaried,931697.01,453938.46,Other,811.0,1,173,35.48,2025-08-16 12:25:06.073587,1
933,49.0,Female,South,Post-Graduate,Unemployed,564412.37,380055.48,Home,773.0,2,107,67.86,2016-05-31 12:25:06.073589,0
934,20.0,Male,West,Primary,Salaried,703972.69,703856.79,Car,460.0,9,120,74.13,2018-01-31 12:25:06.073591,0
935,,Female,West,Graduate,Salaried,748662.43,152871.23,Other,588.0,6,74,73.34,2023-05-30 12:25:06.073593,0
936,46.0,Male,South,Primary,Salaried,355700.99,304967.19,Business,499.0,2,11,88.21,2019-09-22 12:25:06.073595,0
937,49.0,Female,West,Graduate,Salaried,476709.53,92476.14,Business,827.0,6,31,72.93,2021-03-12 12:25:06.073597,0
938,67.0,Female,South,Primary,Salaried,399267.76,-33366.12,Business,802.0,8,12,71.59,2023-03-21 12:25:06.073599,0
939,68.0,Male,East,Secondary,Unemployed,492655.38,408408.15,Other,547.0,9,124,78.6,2024-08-03 12:25:06.073601,0
940,36.0,Male,West,Primary,Self-Employed,743222.14,374492.31,Other,682.0,3,78,10.01,2023-03-12 12:25:06.073604,1
941,38.0,Male,East,Secondary,Salaried,480960.65,171811.43,Other,517.0,6,179,38.99,2023-06-26 12:25:06.073605,0
942,22.0,Female,North,Secondary,Unemployed,592969.35,313954.44,Home,386.0,8,172,69.01,2018-04-13 12:25:06.073608,0
943,35.0,Female,East,Post-Graduate,Salaried,391507.68,205609.86,Car,381.0,7,96,57.98,2021-01-31 12:25:06.073610,1
944,45.0,Female,East,Secondary,Salaried,845284.43,225868.88,Business,361.0,7,50,24.21,2023-03-16 12:25:06.073612,0
945,59.0,Male,South,Secondary,Self-Employed,490978.0,251957.31,Home,799.0,8,117,34.3,2021-04-01 12:25:06.073614,0
946,39.0,Male,East,Primary,Salaried,904596.11,165515.22,Business,341.0,4,17,36.94,2023-06-08 12:25:06.073616,0
947,38.0,Female,West,Graduate,Unemployed,612185.82,192502.51,Home,311.0,4,163,55.43,2021-04-24 12:25:06.073618,0
948,23.0,Male,South,Post-Graduate,Unemployed,318600.08,196734.68,Other,414.0,2,129,76.53,2017-09-15 12:25:06.073620,0
949,18.0,Other,North,Secondary,Self-Employed,565794.65,363431.83,Business,517.0,4,157,84.6,2023-12-03 12:25:06.073622,0
950,,Male,West,Post-Graduate,Salaried,387444.63,-116133.03,Other,405.0,7,179,70.01,2020-12-18 12:25:06.073624,1
951,58.0,Female,North,Primary,Unemployed,717869.88,265855.61,Business,827.0,4,64,77.44,2023-10-21 12:25:06.073626,0
952,29.0,Male,East,Secondary,Salaried,547727.44,136847.72,Education,771.0,3,132,47.61,2020-12-29 12:25:06.073628,0
953,43.0,Male,West,Primary,Salaried,632642.05,142267.1,Home,686.0,7,87,41.18,2026-01-08 12:25:06.073631,0
954,63.0,Female,West,Post-Graduate,Salaried,526129.38,221151.99,Education,525.0,6,156,41.42,2022-09-12 12:25:06.073632,0
955,,Female,North,Primary,Self-Employed,488931.54,297849.04,Home,780.0,5,16,59.28,2020-08-26 12:25:06.073635,0
956,66.0,Other,West,Post-Graduate,Salaried,405275.6,267838.22,Car,707.0,4,63,19.94,2020-04-09 12:25:06.073637,0
957,31.0,Male,West,Primary,Unemployed,767244.59,140390.92,Business,756.0,4,76,56.36,2016-08-06 12:25:06.073639,0
958,43.0,Male,West,Post-Graduate,Salaried,565369.38,408254.48,Car,320.0,9,181,63.21,2025-12-20 12:25:06.073641,0
959,62.0,Female,East,Graduate,Unemployed,537061.82,164609.4,Car,502.0,1,85,45.11,2019-11-14 12:25:06.073643,0
960,44.0,Female,North,Primary,Salaried,2801786.1,759176.25,Home,716.0,3,109,86.25,2022-12-10 12:25:06.073645,0
961,26.0,Male,West,Primary,Unemployed,464227.64,342673.77,Education,715.0,7,17,58.66,2022-03-05 12:25:06.073647,0
962,43.0,Male,South,Graduate,Unemployed,537729.71,348055.28,Other,,7,168,27.6,2024-05-22 12:25:06.073649,1
963,64.0,Male,South,Graduate,Salaried,641125.96,208245.05,Home,811.0,0,141,48.34,2017-10-02 12:25:06.073651,0
964,39.0,Female,South,Primary,Salaried,393172.6,-140424.3,Other,,1,180,64.03,2025-04-06 12:25:06.073653,0
965,64.0,Male,South,Graduate,Unemployed,422129.6,167176.37,Car,466.0,4,58,35.89,2017-01-06 12:25:06.073655,0
966,47.0,Male,East,Secondary,Self-Employed,875656.82,324283.23,Other,683.0,8,165,16.37,2021-06-19 12:25:06.073658,0
967,60.0,Male,West,Post-Graduate,Salaried,527448.69,403291.21,Education,767.0,9,79,56.67,2023-12-13 12:25:06.073660,0
968,65.0,Male,North,Post-Graduate,Self-Employed,489687.84,288105.5,Home,371.0,6,61,85.83,2016-06-06 12:25:06.073662,0
969,34.0,Male,West,Post-Graduate,Salaried,331225.68,228152.09,Education,820.0,9,113,48.81,2023-10-27 12:25:06.073664,0
970,43.0,Female,East,Secondary,Salaried,770135.53,643981.65,Education,772.0,4,121,82.49,2021-01-09 12:25:06.073666,0
971,53.0,Male,South,Graduate,Salaried,388814.84,244127.08,Home,557.0,0,34,76.8,2018-05-20 12:25:06.073668,0
972,18.0,Female,East,Graduate,Salaried,596941.47,391834.9,Education,574.0,5,70,21.79,2017-05-23 12:25:06.073670,0
973,25.0,Male,West,Primary,Self-Employed,258362.99,99742.19,Business,319.0,7,17,66.65,2024-05-26 12:25:06.073672,0
974,66.0,Female,North,Graduate,Salaried,763634.56,136474.82,Business,789.0,6,20,44.84,2024-10-21 12:25:06.073676,0
975,52.0,Female,East,Primary,Unemployed,835371.25,397098.84,Business,789.0,1,59,30.02,2022-01-16 12:25:06.073678,0
976,69.0,Female,North,Secondary,Unemployed,696904.07,456684.19,Other,625.0,4,69,64.96,2017-05-06 12:25:06.073680,0
977,32.0,Female,East,Post-Graduate,Self-Employed,293103.97,241542.47,Education,828.0,3,161,69.41,2021-04-25 12:25:06.073683,1
978,64.0,Male,North,Post-Graduate,Salaried,767752.43,22704.65,Home,388.0,8,102,24.39,2023-08-29 12:25:06.073685,0
979,39.0,Male,North,Post-Graduate,Unemployed,434530.2,274866.4,Home,785.0,9,120,83.16,2018-03-15 12:25:06.073687,0
980,31.0,Female,South,Graduate,Self-Employed,365805.62,328410.89,Other,649.0,0,145,70.09,2016-08-03 12:25:06.073689,0
981,43.0,Other,North,Primary,Salaried,523307.79,314822.71,Home,383.0,5,57,84.67,2022-12-25 12:25:06.073691,0
982,45.0,Female,South,Primary,Unemployed,519326.47,215491.55,Business,686.0,2,83,35.37,2019-04-22 12:25:06.073694,0
983,40.0,Female,West,Secondary,Unemployed,498990.27,277067.38,Education,386.0,8,129,85.15,2018-12-22 12:25:06.073695,0
984,31.0,Female,West,Graduate,Self-Employed,854734.85,187533.47,Home,606.0,4,13,39.48,2018-09-13 12:25:06.073698,0
985,,Male,South,Secondary,Salaried,1002365.2,133224.27,Home,453.0,5,155,14.32,2023-01-26 12:25:06.073699,1
986,19.0,Male,South,Primary,Salaried,326172.69,413350.28,Car,739.0,8,198,71.04,2017-05-22 12:25:06.073702,0
987,62.0,Female,East,Primary,Unemployed,462233.52,314669.75,Car,563.0,8,187,66.28,2024-09-26 12:25:06.073704,0
988,43.0,Other,East,Post-Graduate,Unemployed,628549.67,277397.47,Car,720.0,7,6,57.83,2020-11-18 12:25:06.073706,0
989,31.0,Male,East,Graduate,Unemployed,522256.7,223927.84,Education,792.0,8,97,49.19,2025-12-07 12:25:06.073708,0
990,68.0,Female,West,Primary,Salaried,679879.75,272973.97,Business,710.0,3,94,12.57,2017-06-29 12:25:06.073710,0
991,24.0,Male,East,Post-Graduate,Self-Employed,783197.07,324047.46,Business,472.0,5,110,59.97,2016-05-27 12:25:06.073712,0
992,20.0,Female,North,Graduate,Self-Employed,749873.19,559302.24,Business,303.0,4,151,43.35,2023-04-23 12:25:06.073714,0
993,64.0,Male,North,Secondary,Salaried,721946.71,398180.53,Education,771.0,4,138,54.82,2024-05-20 12:25:06.073716,0
994,40.0,Male,East,Graduate,Self-Employed,931819.1,200053.63,Education,409.0,3,51,44.35,2022-02-13 12:25:06.073719,0
995,63.0,Female,North,Graduate,Unemployed,282210.54,201635.44,Car,336.0,1,147,87.28,2018-04-23 12:25:06.073721,0
996,60.0,Male,West,Primary,Self-Employed,896021.76,178247.83,Home,330.0,5,51,58.33,2021-02-28 12:25:06.073723,0
997,64.0,Female,North,Primary,Self-Employed,517401.67,269921.92,Other,680.0,8,87,69.94,2022-05-18 12:25:06.073725,0
998,62.0,Female,West,Graduate,Self-Employed,3785125.22,712529.13,Other,567.0,0,68,84.91,2023-08-05 12:25:06.073727,0
999,35.0,Female,South,Primary,Unemployed,394066.75,371223.56,Home,310.0,6,84,57.33,2019-05-11 12:25:06.073729,0
1000,55.0,Male,South,Primary,Salaried,418300.72,-96527.44,Car,643.0,5,42,10.97,2019-12-19 12:25:06.073731,0
