customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,join_Year,join_Month,join_Day,join_Weekday,Gender_Encoded,Income_Bin,High_Income_Flag,Income_Quantile_Bin,Income_KMeans_Bin,Income_Log,Income_Reciprocal,Income_Sqrt,Income_YeoJohnson,Debt_to_Income_Ratio,Avg_Monthly_Transactions
79.0,27.0,Male,West,Post-Graduate,Self-Employed,562120.97,419136.84,Car,437.0,6.0,111.0,19.98,2017-10-14 12:25:06.071514,0.0,2017,10,14,5,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.239474133798307,1.7789733427426792e-06,749.7472707519514,-0.1814958200135421,0.7456345917854658,9.25
80.0,53.0,Female,South,Graduate,Salaried,644156.5455263158,236120.76,Business,486.0,3.0,198.0,25.07,2020-11-12 12:25:06.071517,0.0,2020,11,12,3,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.3665580387871006,16.5
81.0,31.0,Female,North,Graduate,Self-Employed,487678.59,380871.62,Other,730.0,0.0,123.0,38.07,2021-02-10 12:25:06.071519,0.0,2021,2,10,2,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.097413891324788,2.050526658292179e-06,698.3398814331027,-0.38400139454548554,0.7809890116357169,10.25
82.0,48.0,Other,East,Post-Graduate,Salaried,287262.06,446755.49,Other,715.0,7.0,186.0,84.44,2025-07-18 12:25:06.071521,0.0,2025,7,18,4,2,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.568153660299751,3.4811298048555216e-06,535.9683386171239,-0.9549625223858941,1.5552192656419717,15.5
83.0,65.0,Male,North,Graduate,Unemployed,796018.71,116520.46,Home,725.0,1.0,168.0,73.97,2016-09-07 12:25:06.071523,0.0,2016,9,7,2,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.587379225826497,1.2562503006364e-06,892.1988063206541,0.43167814088616563,0.14637904679401317,14.0
84.0,32.0,Female,East,Graduate,Salaried,3355889.38,2216707.06,Car,571.2631578947369,2.0,51.0,44.62,2021-09-08 12:25:06.071525,0.0,2021,9,8,2,0,"(2851109.83, 4300608.515]",1,"(733802.48, 5750107.2]",3,15.026227682150179,2.979835116068362e-07,1831.9086713043312,6.195869507639836,0.6605423507731951,4.25
85.0,25.0,Female,South,Post-Graduate,Self-Employed,528901.88,39091.86,Other,325.0,4.0,123.0,49.45,2025-03-11 12:25:06.071527,0.0,2025,3,11,1,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.178560102303,1.890706286190009e-06,727.2564059532236,-0.27134361578518296,0.07391136518554255,10.25
86.0,31.0,Male,East,Secondary,Self-Employed,884104.27,405690.87,Other,670.0,2.0,5.0,31.25,2022-01-23 12:25:06.071529,0.0,2022,1,23,6,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.692331418240286,1.1310870254172333e-06,940.268190464827,0.6553518884569378,0.45887219841161947,0.4166666666666667
87.0,40.0,Male,South,Primary,Self-Employed,613598.18,517992.35,Business,684.0,6.0,77.0,66.35,2025-12-15 12:25:06.071531,0.0,2025,12,15,0,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.327097192658801,1.6297283839264581e-06,783.3250793891384,-0.04377597213309887,0.8441882112492575,6.416666666666667
88.0,43.97157894736842,Female,East,Graduate,Salaried,313755.45,283040.48,Home,355.0,6.0,160.0,74.22,2021-12-11 12:25:06.071533,0.0,2021,12,11,5,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.656372326985746,3.1871854745934306e-06,560.1387774471609,-0.8767723123307868,0.9021053817551216,13.333333333333334
89.0,38.0,Female,South,Secondary,Unemployed,512104.29,277430.34,Education,552.0,1.0,1.0,29.11,2025-07-12 12:25:06.071535,0.0,2025,7,12,5,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.146285527410956,1.9527234331049382e-06,715.6146239422445,-0.31708825067379076,0.5417457838519573,0.08333333333333333
90.0,33.0,Female,South,Graduate,Unemployed,926570.84,400149.12,Home,405.0,6.0,182.0,13.35,2018-09-14 12:25:06.071537,0.0,2018,9,14,4,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.739246860827292,1.0792471310157666e-06,962.5854975013908,0.7620056613435163,0.4318602558224259,15.166666666666666
91.0,62.0,Male,West,Graduate,Salaried,466104.87,577782.28,Education,429.0,5.0,11.0,59.91,2024-12-27 12:25:06.071539,0.0,2024,12,27,4,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.052168076145508,2.1454353278151165e-06,682.7187341797498,-0.44351017270588655,1.2395971747731365,0.9166666666666666
92.0,35.0,Female,South,Primary,Self-Employed,655044.26,257839.85,Car,675.0,9.0,181.0,55.0,2023-03-07 12:25:06.071542,0.0,2023,3,7,1,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.392459611466787,1.5266120695232571e-06,809.3480462693415,0.0658773242626494,0.39362202792220485,15.083333333333334
93.0,64.0,Male,West,Graduate,Unemployed,644156.5455263158,182856.72,Car,607.0,8.0,8.0,42.17,2022-11-20 12:25:06.071543,0.0,2022,11,20,6,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.2838700022066759,0.6666666666666666
94.0,41.0,Male,South,Primary,Salaried,717989.7,236433.68,Other,390.0,8.0,153.0,61.51,2022-10-09 12:25:06.071546,1.0,2022,10,9,6,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.484211895300236,1.3927757002980681e-06,847.34272877036,0.23050049911286988,0.32929954287645075,12.75
95.0,43.0,Male,North,Primary,Salaried,1089891.96,67122.9,Car,692.0,1.0,168.0,54.05,2016-06-23 12:25:06.071548,1.0,2016,6,23,3,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.901590047548348,9.175212949352385e-07,1043.978907832912,1.1658418342044725,0.061586746634960034,14.0
96.0,42.0,Female,South,Primary,Self-Employed,364739.35,434663.68,Other,833.0,6.0,32.0,30.05,2023-02-23 12:25:06.071550,0.0,2023,2,23,3,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.806941009558015,2.7416763733433936e-06,603.9365446799853,-0.7289332764029528,1.1917104090907658,2.6666666666666665
97.0,62.0,Female,North,Secondary,Unemployed,384707.38,222887.54,Home,409.0,4.0,28.0,41.82,2023-01-05 12:25:06.071552,1.0,2023,1,5,3,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.86024087171083,2.5993715031629934e-06,620.2478375617283,-0.6718758589445107,0.5793690258814375,2.3333333333333335
98.0,43.97157894736842,Female,North,Post-Graduate,Unemployed,368049.11,268749.13,Car,639.0,5.0,131.0,44.25,2024-03-19 12:25:06.071554,0.0,2024,3,19,1,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.815974376359243,2.717021331687688e-06,606.6705118925759,-0.7194448720855152,0.7301991030490469,10.916666666666666
99.0,46.0,Male,South,Secondary,Self-Employed,540816.32,436443.17,Home,655.0,0.0,128.0,80.42,2017-10-06 12:25:06.071556,0.0,2017,10,6,4,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.200836829825269,1.8490532070977315e-06,735.4021484874789,-0.23902620749688755,0.8070081354053813,10.666666666666666
100.0,32.0,Female,North,Post-Graduate,Salaried,644156.5455263158,243463.45,Home,467.0,6.0,62.0,86.87,2024-09-07 12:25:06.071558,0.0,2024,9,7,5,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.3779569604482949,5.166666666666667
101.0,62.0,Male,West,Post-Graduate,Self-Employed,393653.08,413863.56,Car,751.0,5.0,27.0,81.44,2026-02-04 12:25:06.071560,0.0,2026,2,4,2,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.883227833095928,2.540301373225955e-06,627.417787443104,-0.6464556507631076,1.0513408405187634,2.25
102.0,18.0,Female,East,Primary,Salaried,822672.1,144286.72,Home,404.0,3.0,45.0,67.53,2023-01-09 12:25:06.071563,0.0,2023,1,9,0,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.620314195405975,1.2155496514958373e-06,907.0127341994709,0.49972362370295287,0.17538788540416042,3.75
103.0,42.0,Male,South,Graduate,Self-Employed,607025.33,443807.91,Car,449.0,0.0,105.0,56.8,2021-01-08 12:25:06.071564,0.0,2021,1,8,4,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.316327446366108,1.64737499936782e-06,779.1183029553342,-0.061263599821119716,0.7311192598832738,8.75
104.0,24.0,Male,North,Primary,Salaried,378200.66,351285.75,Car,445.0,8.0,92.0,65.14,2020-05-25 12:25:06.071568,0.0,2020,5,25,0,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.843182824408919,2.6440920433823586e-06,614.9802110637382,-0.6904197214490074,0.9288343124520195,7.666666666666667
105.0,26.0,Male,South,Graduate,Salaried,249726.01,286713.15,Car,598.0,3.0,25.0,85.13,2020-12-24 12:25:06.071570,0.0,2020,12,24,3,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.428123640221697,4.00437261472037e-06,499.72593488831455,-1.0675931136514414,1.1481108836039946,2.0833333333333335
106.0,41.0,Male,West,Post-Graduate,Salaried,644156.5455263158,319634.02,Education,466.0,1.0,189.0,30.0,2021-11-20 12:25:06.071573,0.0,2021,11,20,5,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.4962054988338886,15.75
107.0,18.0,Female,South,Primary,Salaried,466829.32,106985.81,Home,347.0,7.0,44.0,52.81,2025-10-31 12:25:06.071574,0.0,2025,10,31,4,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.0537211301558,2.142105936906583e-06,683.2490907421685,-0.44150541233282575,0.2291754296838082,3.6666666666666665
108.0,61.0,Female,South,Graduate,Unemployed,566169.76,316200.11,Business,538.0,1.0,174.0,65.17,2025-09-13 12:25:06.071577,0.0,2025,9,13,5,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.246651007797274,1.7662515810601029e-06,752.4425293668613,-0.17059899933035716,0.5584899306526014,14.5
109.0,25.0,Male,North,Secondary,Self-Employed,869212.6,278749.53,Car,306.0,4.0,142.0,64.34,2024-03-03 12:25:06.071579,0.0,2024,3,3,6,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.675344173813565,1.150465202109125e-06,932.3157190565865,0.6177757735788567,0.320692003314264,11.833333333333334
110.0,41.0,Female,West,Graduate,Unemployed,759817.64,111085.11,Home,763.0,5.0,136.0,30.18,2025-10-18 12:25:06.071581,0.0,2025,10,18,5,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.540835052206521,1.316103537549434e-06,871.6751918002485,0.33871991580005323,0.14619969865400861,11.333333333333334
111.0,28.0,Male,East,Primary,Salaried,432211.75,199338.69,Other,752.0,7.0,176.0,56.94,2023-10-24 12:25:06.071583,0.0,2023,10,24,1,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.976673222851174,2.3136753832458667e-06,657.4281329544698,-0.5378261543244155,0.46120608706264926,14.666666666666666
112.0,68.0,Female,East,Secondary,Self-Employed,681733.06,280613.21,Car,670.0,0.0,142.0,73.67,2017-03-06 12:25:06.071585,0.0,2017,3,6,0,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.432394919429727,1.4668476443732325e-06,825.6712784153268,0.13594784403044174,0.4116174298485686,11.833333333333334
113.0,34.0,Female,North,Graduate,Unemployed,930309.25,208906.17,Car,848.0,0.0,193.0,48.01,2020-10-27 12:25:06.071587,0.0,2020,10,27,1,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.743273411647152,1.074910224841659e-06,964.5254014280806,0.7713598984652179,0.22455561954264133,16.083333333333332
114.0,25.0,Female,South,Graduate,Salaried,974783.48,-61817.09,Business,786.0,3.0,80.0,73.46,2017-09-01 12:25:06.071589,0.0,2017,9,1,4,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.789971679391837,1.025867789770309e-06,987.311237655077,0.8822283150806944,-0.06341622654499643,6.666666666666667
115.0,43.97157894736842,Male,North,Graduate,Salaried,537118.8,461458.13,Education,510.0,4.0,82.0,38.79,2018-06-08 12:25:06.071591,0.0,2018,6,8,4,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.193976439857522,1.8617820456441932e-06,732.8838925778081,-0.2490443195143867,0.8591360607746368,6.833333333333333
116.0,52.0,Female,North,Graduate,Unemployed,791657.69,278686.52,Education,464.0,8.0,135.0,85.1,2024-11-29 12:25:06.071593,0.0,2024,11,29,4,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.581885630942534,1.2631706221781005e-06,889.7514765371283,0.42051308528702763,0.3520290695338285,11.25
117.0,50.0,Female,North,Graduate,Unemployed,877991.07,-41092.53,Car,424.0,6.0,88.0,52.71,2020-07-18 12:25:06.071595,0.0,2020,7,18,5,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.685392840685806,1.1389624509934356e-06,937.0117768736955,0.6399377579584882,-0.046802901993069246,7.333333333333333
118.0,22.0,Male,South,Secondary,Unemployed,298585.62,620244.44,Home,636.0,6.0,177.0,57.68,2025-07-07 12:25:06.071597,1.0,2025,7,7,0,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.606815353974092,3.3491118925556678e-06,546.4298857127052,-0.9214194375097983,2.0772749873218945,14.75
119.0,59.0,Male,West,Post-Graduate,Salaried,497518.58,486208.85,Other,491.0,7.0,127.0,12.51,2020-06-27 12:25:06.071600,0.0,2020,6,27,5,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.117390191590246,2.009971145256233e-06,705.3499698731121,-0.35698752631010205,0.977267723348141,10.583333333333334
120.0,56.0,Female,North,Secondary,Unemployed,1044003.75,247652.69,Other,513.0,4.0,55.0,23.62,2025-10-02 12:25:06.071602,0.0,2025,10,2,3,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.8585745972228,9.578500480960455e-07,1021.7650170171222,1.0533312419183622,0.23721436824340908,4.583333333333333
121.0,58.0,Female,South,Secondary,Salaried,539792.78,173625.38,Home,627.0,4.0,141.0,60.63,2016-04-12 12:25:06.071604,0.0,2016,4,12,1,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.198942456713436,1.8525593236735701e-06,734.7059139546925,-0.24179839515159884,0.321651912424616,11.75
122.0,45.0,Female,West,Secondary,Unemployed,14209.73,360478.68,Car,680.0,0.0,184.0,43.59,2021-05-23 12:25:06.071606,0.0,2021,5,23,6,0,"(-53685.535, 1401611.145]",0,"(-47887.541, 471604.652]",2,9.561752592044684,7.036936174285205e-05,119.20457205996756,-1.877799094453527,25.368439794422553,15.333333333333334
123.0,24.0,Female,North,Post-Graduate,Salaried,575807.64,330349.02,Other,538.0,8.0,56.0,50.65,2022-01-04 12:25:06.071608,0.0,2022,1,4,1,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.263530662257779,1.7366880774835195e-06,758.8198995809216,-0.1447055028322629,0.5737142008049771,4.666666666666667
124.0,26.0,Female,East,Primary,Salaried,824925.1,381313.49,Education,831.0,5.0,15.0,15.04,2020-04-12 12:25:06.071610,0.0,2020,4,12,6,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.623049085547095,1.2122297985237708e-06,908.2538742003802,0.5054605618946548,0.46224013549836224,1.25
125.0,25.0,Male,West,Post-Graduate,Self-Employed,601302.09,174056.96,Home,381.0,8.0,185.0,76.73,2016-07-30 12:25:06.071612,0.0,2016,7,30,5,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.306854395880247,1.6630548164986148e-06,775.4367092161681,-0.0765133361011501,0.2894667470721747,15.416666666666666
126.0,29.0,Male,North,Secondary,Unemployed,743072.79,464665.8,Business,662.0,2.0,58.0,72.76,2018-03-27 12:25:06.071614,0.0,2018,3,27,1,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.518550632362167,1.345761367790943e-06,862.0166993742059,0.29550413103361167,0.625330124118796,4.833333333333333
127.0,51.0,Male,West,Graduate,Unemployed,787644.4,228980.68,Car,804.0,4.0,163.0,24.83,2020-05-09 12:25:06.071616,0.0,2020,5,9,5,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.576803267559631,1.26960685608016e-06,887.493323918552,0.4102303335397795,0.2907158103326831,13.583333333333334
128.0,50.0,Female,West,Graduate,Salaried,529012.51,402114.86,Home,501.0,1.0,88.0,60.75,2017-10-05 12:25:06.071618,0.0,2017,10,5,3,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.178769249266692,1.8903108920602046e-06,727.3324618082161,-0.2710430501833216,0.7601235365870648,7.333333333333333
129.0,65.0,Male,West,Secondary,Salaried,496121.4,180459.11,Other,803.0,9.0,97.0,75.47,2022-07-30 12:25:06.071620,0.0,2022,7,30,5,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.11457794945687,2.0156316263889715e-06,704.3588574015379,-0.360818429132713,0.36373982255149645,8.083333333333334
130.0,40.0,Female,West,Graduate,Salaried,630688.2,697221.6,Car,336.0,4.0,144.0,61.27,2022-06-19 12:25:06.071623,0.0,2022,6,19,6,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.354568468674463,1.5855670273091724e-06,794.1588002408586,0.0015661435780360258,1.1054933325215217,12.0
131.0,41.0,Female,West,Secondary,Self-Employed,635555.78,404328.5,Education,701.0,7.0,8.0,34.83,2019-05-30 12:25:06.071625,0.0,2019,5,30,3,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.362256712591332,1.5734235421105883e-06,797.2175236408192,0.014447416462390452,0.6361809816283945,0.6666666666666666
132.0,54.0,Female,West,Graduate,Salaried,610815.36,732634.84,Car,475.0,1.0,173.0,62.49,2017-01-15 12:25:06.071627,0.0,2017,1,15,6,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.322551636512774,1.6371532681279198e-06,781.5467740321112,-0.051176539770187615,1.1994374863133763,14.416666666666666
133.0,52.0,Male,North,Post-Graduate,Salaried,619031.3,424140.3,Car,844.0,7.0,40.0,26.84,2021-04-04 12:25:06.071629,0.0,2021,4,4,6,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.33591273124235,1.6154245909300694e-06,786.785421827324,-0.029341381192832645,0.6851677774613335,3.3333333333333335
134.0,61.0,Female,East,Primary,Unemployed,450290.77,215780.35,Education,766.0,3.0,182.0,35.46,2017-07-14 12:25:06.071631,0.0,2017,7,14,4,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.017651029418223,2.220782316319039e-06,671.0370854133175,-0.4873873384221989,0.479202249693015,15.166666666666666
135.0,57.0,Male,South,Primary,Unemployed,750057.38,424407.12,Education,500.0,9.0,14.0,29.21,2016-03-16 12:25:06.071633,0.0,2016,3,16,2,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.527906322483117,1.3332295547447919e-06,866.058531509274,0.3135473817956059,0.5658328700132248,1.1666666666666667
136.0,39.0,Female,West,Post-Graduate,Self-Employed,719846.39,435086.67,Car,839.0,9.0,187.0,54.55,2018-07-29 12:25:06.071635,0.0,2018,7,29,6,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.486794510192562,1.389183337873879e-06,848.4376170349827,0.23532342468790174,0.6044159921396564,15.583333333333334
137.0,44.0,Male,South,Post-Graduate,Self-Employed,332798.33,355998.62,Education,846.0,0.0,53.0,18.66,2019-01-17 12:25:06.071637,0.0,2019,1,17,3,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.71529497470601,3.0048137416622804e-06,576.8867566515979,-0.8211698182505947,1.0697127596764082,4.416666666666667
138.0,52.0,Male,North,Secondary,Salaried,522167.54,394558.87,Home,693.0,4.0,127.0,84.66,2020-11-08 12:25:06.071639,0.0,2020,11,8,6,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.165745688315543,1.915090480173317e-06,722.6116107564284,-0.2896572412164473,0.7556173828805981,10.583333333333334
139.0,43.97157894736842,Female,West,Secondary,Unemployed,618615.97,414259.07,Education,341.0,0.0,155.0,36.68,2021-01-07 12:25:06.071641,0.0,2021,1,7,3,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.33524157176986,1.6165091623658497e-06,786.5214364529425,-0.03044416437901532,0.6696546647510572,12.916666666666666
140.0,52.0,Male,East,Secondary,Salaried,493137.4,150947.85,Education,692.0,6.0,175.0,27.52,2020-04-29 12:25:06.071643,0.0,2020,4,29,2,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.108545143850595,2.0278282932337048e-06,702.2374242377005,-0.3690054979692517,0.3060969417448362,14.583333333333334
141.0,54.0,Male,South,Graduate,Self-Employed,727474.4,140271.24,Car,740.0,7.0,80.0,49.72,2017-07-12 12:25:06.071645,0.0,2017,7,12,2,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.497335463023074,1.3746169286274148e-06,852.9210983438035,0.25511885724586403,0.19281948615648878,6.666666666666667
142.0,64.0,Female,West,Secondary,Unemployed,586623.49,180867.45,Home,805.0,2.0,115.0,32.16,2020-03-27 12:25:06.071647,0.0,2020,3,27,4,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.282140183716413,1.7046680066152711e-06,765.9135003379951,-0.11572258367087218,0.3083194810354424,9.583333333333334
143.0,31.0,Female,North,Post-Graduate,Unemployed,633814.51,319131.36,Business,619.0,2.0,134.0,52.79,2021-06-04 12:25:06.071650,0.0,2021,6,4,4,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.359513197381633,1.5777461804303274e-06,796.1246824461606,0.009841087284075603,0.5035090787050615,11.166666666666666
144.0,20.0,Female,East,Primary,Salaried,519858.14,266524.32,Business,514.0,6.0,55.0,37.88,2016-03-11 12:25:06.071651,0.0,2016,3,11,4,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.16131316924636,1.9235979961802728e-06,721.011886171095,-0.2959454514969028,0.5126866340882918,4.583333333333333
145.0,18.0,Female,South,Graduate,Salaried,201356.24,153664.42,Other,370.0,3.0,44.0,20.57,2020-02-03 12:25:06.071654,0.0,2020,2,3,0,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.212835922921457,4.9662977104771605e-06,448.7273559746497,-1.2165080912000599,0.7631470472432342,3.6666666666666665
