Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term_months,Default_Status
CUST100650,48,877044,761232,382,24,Yes
CUST100651,56,1173417,692064,343,36,Yes
CUST100652,46,615105,915630,782,36,No
CUST100653,28,1999785,1243387,792,12,No
CUST100654,48,1608791,180697,798,60,No
CUST100655,48,1952835,899726,317,12,No
CUST100656,57,1503659,1278004,593,12,No
CUST100657,61,1203466,576077,447,48,No
CUST100658,56,834151,925729,771,48,Yes
CUST100659,47,241777,1359989,471,60,Yes
CUST100660,37,246250,218678,830,60,No
CUST100661,29,1091372,481856,419,60,No
CUST100662,53,1550850,1135643,365,60,No
CUST100663,40,675147,1025924,440,60,No
CUST100664,33,1953282,853789,745,12,No
CUST100665,48,1120041,220923,805,12,No
CUST100666,49,1988698,350406,488,36,No
CUST100667,33,215216,567961,457,36,No
CUST100668,55,546293,1306501,545,24,Yes
CUST100669,26,727297,1085598,332,12,Yes
CUST100670,38,1076336,464750,660,60,Yes
CUST100671,25,1933263,927702,629,24,No
CUST100672,45,345281,213944,811,48,No
CUST100673,22,903803,548953,370,12,Yes
CUST100674,30,1787893,975193,612,36,No
CUST100675,50,1709405,643391,378,12,No
CUST100676,25,934803,922700,468,12,No
CUST100677,53,388069,559085,479,12,No
CUST100678,21,1612891,611700,559,12,No
CUST100679,38,314456,1408454,785,48,No
CUST100680,52,1573279,552850,304,36,No
CUST100681,31,1051324,1448513,596,12,No
CUST100682,41,1056841,1120804,659,48,Yes
CUST100683,46,1019497,170627,416,24,No
CUST100684,45,582688,390068,656,12,Yes
CUST100685,42,1618060,56475,738,48,No
CUST100686,47,233783,802451,630,60,No
CUST100687,33,234152,1051198,824,24,No
CUST100688,53,1831605,291382,487,36,No
CUST100689,54,644718,865977,580,12,Yes
CUST100690,61,1801956,1457356,810,12,No
CUST100691,55,348725,566187,765,48,No
CUST100692,21,691215,1066254,414,36,No
CUST100693,41,371541,774135,535,60,No
CUST100694,26,1597203,480037,637,24,Yes
CUST100695,48,1108017,342759,821,36,Yes
CUST100696,37,521898,313389,498,12,No
CUST100697,25,885338,167408,349,48,Yes
CUST100698,51,1336168,686431,441,60,Yes
CUST100699,25,1605263,1388352,827,48,No
CUST100700,58,243169,849288,813,24,No
CUST100701,23,1690079,1286541,329,36,No
CUST100702,43,254745,1330874,381,48,No
CUST100703,57,1883032,1303405,330,48,No
CUST100704,57,838273,367798,632,12,Yes
CUST100705,30,1238347,1301222,476,48,No
CUST100706,30,1960328,540783,669,60,No
CUST100707,39,221067,891813,846,36,Yes
CUST100708,37,251033,1157177,834,24,No
CUST100709,41,245256,1244730,405,48,No
CUST100710,34,945993,720008,396,60,No
CUST100711,29,439455,836796,529,24,Yes
CUST100712,21,702264,1264216,526,60,No
CUST100713,33,1448993,1047150,670,48,No
CUST100714,24,1139695,514710,399,48,No
CUST100715,21,286803,1368156,744,36,No
CUST100716,60,1452390,1447433,767,12,No
CUST100717,52,318843,1123120,354,60,No
CUST100718,54,679809,1161871,494,12,No
CUST100719,48,753280,771075,819,12,Yes
CUST100720,51,1461179,119409,723,24,Yes
CUST100721,28,773091,1050610,614,24,No
CUST100722,59,1620695,571998,427,60,No
CUST100723,46,1967413,425903,331,12,No
CUST100724,54,344282,1377877,392,36,No
CUST100725,23,676545,1275213,818,12,Yes
CUST100726,32,1274846,775356,557,24,Yes
CUST100727,21,1703800,640176,519,12,No
CUST100728,64,731740,237167,405,48,No
CUST100729,25,1552206,54507,847,48,No
CUST100730,50,1263435,1142564,715,36,No
CUST100731,50,1144740,410565,608,60,No
CUST100732,37,1149403,722225,665,12,Yes
CUST100733,43,1804947,1463311,820,48,No
CUST100734,35,1360038,1490334,758,60,No
CUST100735,57,1396311,77213,669,48,No
CUST100736,41,449737,1023458,630,60,Yes
CUST100737,34,1529773,1156026,310,60,No
CUST100738,22,342157,447693,806,48,No
CUST100739,31,1600465,568728,718,24,No
CUST100740,59,390167,1111331,421,60,No
CUST100741,58,793805,1240821,534,12,No
CUST100742,54,1925089,1288553,630,48,Yes
CUST100743,58,1384895,1267745,842,24,No
CUST100744,54,1128057,1394091,647,48,No
CUST100745,38,1662603,285132,711,36,No
CUST100746,50,1475029,454470,523,12,No
CUST100747,35,1123639,185090,452,36,No
CUST100748,47,336645,841624,511,60,Yes
CUST100749,54,1760611,838447,391,60,Yes
CUST100750,58,1242092,944586,630,36,Yes
CUST100751,53,1852131,774276,766,36,No
CUST100752,44,1386837,905738,527,60,No
CUST100753,35,542221,1104405,493,24,Yes
CUST100754,50,636862,947883,829,12,No
CUST100755,62,538767,262153,542,48,No
CUST100756,37,1379580,330407,688,36,No
CUST100757,25,1753763,809036,575,12,No
CUST100758,49,253687,496476,749,48,No
CUST100759,24,1054744,534427,777,48,No
CUST100760,30,1356191,370562,779,36,No
CUST100761,37,593120,574436,587,24,No
CUST100762,30,751852,969258,839,24,No
CUST100763,37,1179091,647202,629,12,No
CUST100764,40,731985,1159229,769,12,No
CUST100765,44,804453,242593,833,60,No
CUST100766,25,1977858,390459,766,24,Yes
CUST100767,54,1134550,1391795,719,12,No
CUST100768,26,782111,1022048,421,60,No
CUST100769,22,733903,59795,607,48,Yes
CUST100770,33,706554,1333644,633,12,No
CUST100771,63,1116931,1032364,719,60,Yes
CUST100772,63,800724,677395,625,24,No
CUST100773,31,1964455,363673,549,48,Yes
CUST100774,43,1631282,801938,394,12,Yes
CUST100775,36,1057549,1265598,595,24,No
CUST100776,51,759070,61009,483,48,No
CUST100777,31,1327109,228168,559,36,Yes
CUST100778,36,440011,439913,485,24,No
CUST100779,28,1437903,1425330,708,36,No
CUST100780,24,1753744,1166698,368,12,No
CUST100781,60,272684,380328,307,60,No
CUST100782,24,1698710,483297,564,12,No
CUST100783,45,1988220,264709,783,24,No
CUST100784,23,1465197,1012816,670,36,Yes
CUST100785,52,1483871,661516,382,36,Yes
CUST100786,23,975723,909375,510,48,No
CUST100787,47,1147509,1050294,612,12,No
CUST100788,49,1806241,1151302,636,12,No
CUST100789,52,1879108,996984,789,24,No
CUST100790,39,1947052,238210,702,36,No
CUST100791,41,1154138,795742,490,24,No
CUST100792,25,937651,1403223,634,24,No
CUST100793,38,1796246,227265,821,36,No
CUST100794,48,911423,897790,386,24,No
CUST100795,62,353466,1179433,361,36,No
CUST100796,42,434318,1481177,686,24,No
CUST100797,41,572778,989621,445,60,No
CUST100798,26,331936,1357981,452,24,No
CUST100799,21,1157726,240128,648,24,No
CUST100800,25,847952,1443526,477,60,No
CUST100801,61,876315,629294,786,12,No
CUST100802,32,572818,298018,546,36,No
CUST100803,46,1352109,1034825,553,48,No
CUST100804,54,1068277,882230,799,60,No
CUST100805,34,1496573,1175847,840,12,No
CUST100806,46,1318166,866609,651,24,No
CUST100807,47,1638495,440166,811,12,No
CUST100808,29,528615,565631,312,60,No
CUST100809,46,1752268,1442935,450,24,Yes
CUST100810,42,681530,1141589,349,12,Yes
CUST100811,50,1764371,1456819,514,48,No
CUST100812,63,1554018,1414170,671,36,No
CUST100813,37,1704900,434784,412,36,No
CUST100814,46,1493512,928835,551,60,Yes
CUST100815,56,1821788,488598,640,24,No
CUST100816,21,609925,673578,352,24,No
CUST100817,28,1258302,1314686,429,36,No
CUST100818,55,391896,1230408,492,12,No
CUST100819,35,1289118,1122718,356,24,No
CUST100820,42,613461,422333,396,48,No
CUST100821,34,1283329,943964,497,48,No
CUST100822,46,1066220,984794,446,24,No
CUST100823,48,483460,1038539,594,24,No
CUST100824,43,433979,181436,311,36,No
CUST100825,34,808986,893353,632,60,Yes
CUST100826,44,478104,331941,519,36,No
CUST100827,22,1279367,1335979,697,60,No
CUST100828,46,1225270,358444,641,48,No
CUST100829,34,487360,66105,811,60,No
CUST100830,27,1575147,713299,471,36,Yes
CUST100831,23,797578,653760,767,24,No
CUST100832,43,771302,747389,465,60,No
CUST100833,63,335150,128097,469,36,No
CUST100834,38,1195893,311674,811,48,No
CUST100835,58,1299095,191519,488,60,No
CUST100836,55,773340,96940,419,48,No
CUST100837,35,1262965,783307,404,48,No
CUST100838,45,558105,135001,340,12,Yes
CUST100839,57,1840975,802158,620,60,No
CUST100840,48,1080147,801259,634,36,No
CUST100841,30,1037165,1297291,459,60,Yes
CUST100842,59,1072318,1106504,563,60,No
CUST100843,37,1406329,396997,829,48,No
CUST100844,59,1862388,688902,776,48,No
CUST100845,42,543150,167517,651,48,Yes
CUST100846,46,1746064,1254665,844,48,No
CUST100847,64,1343489,1177640,509,36,No
CUST100848,45,818396,444775,795,24,Yes
CUST100849,37,979091,1149469,681,12,No
CUST100850,33,469637,1375887,780,48,No
CUST100851,40,269639,612886,304,48,Yes
CUST100852,45,1480028,1237171,333,12,No
CUST100853,24,1565103,886209,444,48,No
CUST100854,30,1906930,471655,650,24,No
CUST100855,23,1973216,1477098,764,60,Yes
CUST100856,61,509378,1179636,647,12,No
CUST100857,38,1164795,849717,424,36,No
CUST100858,56,1901538,435114,570,12,No
CUST100859,42,686084,596982,656,24,Yes
CUST100860,54,1778458,971806,826,36,No
CUST100861,28,469515,1359977,797,60,No
CUST100862,60,1820179,821136,452,48,Yes
CUST100863,64,1987500,841043,352,12,No
CUST100864,39,1900115,1253960,448,36,No
CUST100865,62,432520,1243728,802,12,Yes
CUST100866,61,1852390,917050,749,60,No
CUST100867,57,1492035,687233,518,12,No
CUST100868,26,871986,944829,576,36,Yes
CUST100869,46,437330,670501,751,24,No
CUST100870,54,1354149,70874,727,36,No
CUST100871,26,1124634,444813,382,12,No
CUST100872,57,337900,585888,517,60,No
CUST100873,53,519658,971251,826,48,No
CUST100874,42,700364,915847,703,48,No
CUST100875,41,1754316,521769,589,60,No
CUST100876,26,1484283,730175,719,12,No
CUST100877,26,1956600,789860,638,60,No
CUST100878,24,1753493,668636,718,12,No
CUST100879,50,1921819,155736,506,36,No
CUST100880,31,898419,462106,564,24,No
CUST100881,50,1725870,505040,335,12,No
CUST100882,51,1946868,185797,672,48,No
CUST100883,44,723116,486421,787,48,No
CUST100884,29,1703061,535077,558,24,No
CUST100885,23,713066,1025415,830,12,No
CUST100886,51,464179,1065582,322,24,No
CUST100887,60,1358343,685861,403,36,No
CUST100888,57,633961,325236,540,24,No
CUST100889,56,741529,408062,552,36,No
CUST100890,44,777263,1007274,441,48,No
CUST100891,51,354226,75457,750,36,No
CUST100892,26,1162454,908099,606,12,No
CUST100893,22,691818,1451471,799,12,Yes
CUST100894,40,256396,112894,307,12,No
CUST100895,48,1741019,635593,368,12,No
CUST100896,31,318920,808201,367,60,Yes
CUST100897,24,606547,259699,707,36,No
CUST100898,35,394999,1068143,817,12,No
CUST100899,26,1859090,50559,418,24,No
CUST100900,50,1857583,87361,330,24,No
CUST100901,58,263014,917152,817,60,No
CUST100902,22,1812210,851693,782,36,No
CUST100903,35,794699,1416075,506,36,Yes
CUST100904,31,385550,410704,686,36,Yes
CUST100905,28,1916190,293950,711,60,Yes
CUST100906,46,1435382,50037,669,36,Yes
CUST100907,64,1670413,748392,652,36,No
CUST100908,25,1233994,353564,635,12,No
CUST100909,26,538585,671531,588,36,Yes
CUST100910,46,1294697,703668,439,12,Yes
CUST100911,24,1244890,1357006,599,12,No
CUST100912,39,1985354,608888,312,36,No
CUST100913,40,522341,753645,727,24,No
CUST100914,53,1333153,767368,699,48,Yes
CUST100915,40,556778,1355927,408,24,No
CUST100916,32,1497682,574720,784,36,No
CUST100917,21,1684223,835838,655,36,No
CUST100918,46,1235141,643975,448,24,No
CUST100919,34,1741037,818576,606,36,No
CUST100920,58,860197,908379,832,12,Yes
CUST100921,57,705200,932756,359,60,No
CUST100922,31,1731817,235221,734,36,No
CUST100923,56,676379,793000,320,36,No
CUST100924,33,1720871,1286416,681,24,No
CUST100925,63,1654407,503400,544,12,No
CUST100926,23,725754,902224,372,24,No
CUST100927,53,1236149,345583,748,24,No
CUST100928,26,546030,1262905,375,36,No
CUST100929,30,528055,1072697,689,12,Yes
CUST100930,25,1662538,1274322,641,36,No
CUST100931,43,288422,1411968,589,36,No
CUST100932,30,1751676,750731,630,36,No
CUST100933,64,1215691,1021777,558,36,Yes
CUST100934,22,535513,609031,725,60,Yes
CUST100935,33,1541293,249824,305,48,No
CUST100936,60,1869771,654091,305,12,No
CUST100937,22,1158378,1299699,490,60,Yes
CUST100938,40,932722,72076,447,48,No
CUST100939,21,1086388,291424,704,48,No
CUST100940,57,1991396,256384,557,48,No
CUST100941,29,1675159,300699,778,60,Yes
CUST100942,37,1400847,923915,389,12,No
CUST100943,29,1234104,708323,309,24,No
CUST100944,31,553548,1479937,386,48,No
CUST100945,35,1978264,194938,450,24,No
CUST100946,44,1044156,940936,329,24,No
CUST100947,58,1416053,213377,427,36,No
CUST100948,55,1477880,1029907,377,24,Yes
CUST100949,50,1226163,263968,720,36,Yes
CUST100950,51,1788853,438388,354,12,No
CUST100951,25,1015363,344957,779,12,Yes
CUST100952,64,1894000,1028190,604,36,Yes
CUST100953,34,1590598,840944,845,12,No
CUST100954,31,552621,300703,404,48,No
CUST100955,29,672697,1246278,471,12,No
CUST100956,54,931658,167907,798,36,No
CUST100957,32,1899163,255591,321,48,No
CUST100958,55,885493,443852,586,24,Yes
CUST100959,55,967976,1035461,690,24,Yes
CUST100960,21,1878550,573869,448,24,Yes
CUST100961,60,1618006,1308209,571,36,Yes
CUST100962,42,678705,847783,598,24,Yes
CUST100963,49,502619,677915,471,12,No
CUST100964,28,806954,1226957,346,24,No
CUST100965,31,558766,1456427,506,60,No
CUST100966,61,1961592,1036684,752,60,No
CUST100967,57,1908569,1442398,694,24,No
CUST100968,34,1659096,647597,600,24,No
CUST100969,50,307573,717861,475,60,Yes
CUST100970,55,469152,949145,409,24,No
CUST100971,41,510435,86382,501,48,No
CUST100972,57,358477,796714,467,60,Yes
CUST100973,25,1496717,912219,385,36,No
CUST100974,39,498530,1121917,350,60,No
CUST100975,34,1863773,1324856,411,12,Yes
CUST100976,46,1400475,1299516,762,48,No
CUST100977,24,1019472,455218,741,36,No
CUST100978,45,1833218,660108,570,24,No
CUST100979,62,540687,1158525,643,12,No
CUST100980,45,1791021,458916,482,12,No
CUST100981,38,1215197,784665,802,48,No
CUST100982,60,759603,533075,309,36,Yes
CUST100983,28,1546652,1040003,793,12,No
CUST100984,59,614380,562472,533,36,No
CUST100985,60,1918350,377370,597,36,No
CUST100986,34,1380594,881599,543,12,No
CUST100987,52,1001125,1307427,808,36,No
CUST100988,58,489385,1257587,650,48,No
CUST100989,53,1101626,504581,566,12,No
CUST100990,43,295790,117381,500,48,Yes
CUST100991,35,1133044,883142,538,48,No
CUST100992,53,796543,328910,633,36,No
CUST100993,45,1968693,152416,714,36,Yes
CUST100994,37,1420851,1147034,783,12,No
CUST100995,53,1965797,892653,736,24,No
CUST100996,22,1510015,401637,545,12,No
CUST100997,34,1259926,1078212,307,48,Yes
CUST100998,60,1959448,477562,451,36,Yes
CUST100999,60,518953,953282,691,48,No
CUST101000,59,301894,227946,510,60,No
CUST101001,26,1608277,993652,666,60,No
CUST101002,26,636048,1130109,385,48,No
CUST101003,23,1804592,944576,354,24,No
CUST101004,27,479720,1483122,745,24,No
CUST101005,28,1670793,914899,603,12,Yes
CUST101006,62,1769417,313503,431,12,No
CUST101007,35,1331960,169119,720,12,No
CUST101008,49,1248966,271140,684,36,No
CUST101009,53,1729327,1381064,497,24,No
CUST101010,50,1031868,954931,346,48,No
CUST101011,59,1784433,381922,502,60,No
CUST101012,47,606245,332745,560,24,Yes
CUST101013,56,222490,1344416,323,24,No
CUST101014,49,1032307,1461733,639,24,No
CUST101015,58,1742656,1391502,711,12,No
CUST101016,53,805108,493035,560,36,No
CUST101017,57,1610235,1051920,585,48,No
CUST101018,47,471265,409267,812,12,No
CUST101019,53,201539,960657,385,36,Yes
CUST101020,24,1658819,713440,729,24,No
CUST101021,42,1638122,1056247,330,36,No
CUST101022,22,512579,739317,739,12,Yes
CUST101023,30,715584,408332,648,24,Yes
CUST101024,25,263965,801240,711,12,No
CUST101025,30,1763825,171292,827,48,No
CUST101026,53,1621768,140570,609,24,No
CUST101027,58,1580642,534540,695,36,No
CUST101028,33,1346375,1045791,637,12,No
CUST101029,51,1342524,173791,736,60,No
CUST101030,56,1724631,1014986,664,36,No
CUST101031,44,1391890,565689,412,36,No
CUST101032,35,448099,934807,475,24,No
CUST101033,49,1230065,806349,448,36,No
CUST101034,28,995379,780281,477,12,Yes
CUST101035,25,967610,1469600,681,60,Yes
CUST101036,49,926826,412470,522,48,Yes
CUST101037,24,1504397,196903,558,60,No
CUST101038,32,1965752,95708,488,12,No
CUST101039,22,1559505,1463126,605,24,No
CUST101040,47,1106395,1265442,677,12,No
CUST101041,51,1708764,1420092,642,36,No
CUST101042,56,1931087,533157,455,24,No
CUST101043,56,1260194,1268385,354,48,No
CUST101044,46,536430,183692,741,48,No
CUST101045,63,1526842,544166,499,12,No
CUST101046,47,862714,808529,702,36,Yes
CUST101047,25,810724,1264705,476,48,No
CUST101048,40,410448,1007642,748,60,No
CUST101049,31,1170278,784750,840,24,No
CUST101050,30,695919,103024,600,60,Yes
CUST101051,60,1384685,1273759,606,48,No
CUST101052,58,1277209,1253722,566,48,No
CUST101053,26,1010927,592112,513,12,No
CUST101054,28,1050982,568534,782,12,Yes
CUST101055,43,412456,98926,561,24,No
CUST101056,46,1547203,1266508,366,12,No
CUST101057,63,575325,325119,432,36,Yes
CUST101058,32,666589,911309,839,24,No
CUST101059,46,496213,731908,811,36,Yes
CUST101060,33,1387018,413114,510,12,No
CUST101061,60,1892737,533791,552,24,No
CUST101062,38,1103275,744096,337,48,No
CUST101063,45,1320523,111562,342,60,No
CUST101064,53,370205,1401129,704,48,No
CUST101065,60,1999971,846266,345,36,Yes
CUST101066,63,1344337,575128,753,48,No
CUST101067,32,1624473,784769,604,48,Yes
CUST101068,64,1118196,81568,532,60,No
CUST101069,56,1801790,847278,544,60,Yes
CUST101070,24,1353276,711259,594,48,Yes
CUST101071,25,1584704,660326,682,60,No
CUST101072,57,1685182,1295749,457,48,No
CUST101073,28,773881,1006277,704,24,No
CUST101074,62,1218454,179789,300,48,No
CUST101075,48,205209,1468180,516,12,No
CUST101076,51,1899564,551994,806,60,No
CUST101077,29,599749,124723,329,60,Yes
CUST101078,49,1859461,813043,819,36,No
CUST101079,34,1517931,416338,574,36,No
CUST101080,60,1258503,971815,791,12,No
CUST101081,61,1981399,757494,335,60,No
CUST101082,42,841621,842515,610,60,No
CUST101083,31,1404242,1443196,343,36,No
CUST101084,43,930212,1085211,454,36,Yes
CUST101085,21,1457361,142416,376,48,Yes
CUST101086,57,538526,697122,737,60,Yes
CUST101087,41,339005,845818,731,60,Yes
CUST101088,46,1876644,365315,841,48,No
CUST101089,56,1229661,200594,338,60,Yes
CUST101090,43,1813560,770892,538,12,No
CUST101091,21,396521,534976,312,36,No
CUST101092,60,1578336,1132121,421,36,Yes
CUST101093,35,1123593,235151,443,36,No
CUST101094,41,649764,85790,754,24,No
CUST101095,29,1405771,625300,667,12,Yes
CUST101096,29,1649589,167827,546,12,No
CUST101097,30,1298589,1079625,344,48,Yes
CUST101098,46,601562,1358699,674,24,Yes
CUST101099,61,416486,1112836,590,60,No
CUST101100,55,626888,246211,506,12,No
CUST101101,45,1659445,485892,818,24,No
CUST101102,46,1035988,190547,541,24,Yes
CUST101103,31,1110155,1308062,413,12,No
CUST101104,58,750428,196192,601,48,No
CUST101105,22,463328,314130,575,24,Yes
CUST101106,27,1676285,737790,395,36,No
CUST101107,38,1928782,812857,593,24,No
CUST101108,47,311361,1154055,659,60,Yes
CUST101109,54,1926131,442977,587,12,No
CUST101110,47,992038,1362896,453,60,No
CUST101111,37,597172,658546,722,48,No
CUST101112,63,1265131,1337999,349,36,No
CUST101113,64,1772789,427332,506,12,No
CUST101114,44,814673,134153,512,24,Yes
CUST101115,45,1660482,833930,365,36,Yes
CUST101116,27,1569222,470331,531,24,No
CUST101117,26,455658,808272,619,48,No
CUST101118,44,1690641,1176018,436,12,No
CUST101119,53,1930283,1155700,364,48,No
CUST101120,49,954085,361896,813,48,No
CUST101121,63,303844,1358064,431,48,No
CUST101122,42,1339897,128947,633,48,No
CUST101123,46,1035488,911148,331,24,No
CUST101124,48,1967787,491209,797,60,No
CUST101125,41,298234,146496,542,24,No
CUST101126,27,674718,875329,491,36,No
CUST101127,37,951993,1018410,441,48,No
CUST101128,40,1198922,363760,490,36,No
CUST101129,61,925571,1360613,448,24,Yes
CUST101130,40,1028282,551935,715,48,No
CUST101131,42,671761,420134,819,24,No
CUST101132,48,1538563,1320612,315,48,No
CUST101133,60,524464,744934,405,24,No
CUST101134,27,754081,1090835,582,12,Yes
CUST101135,21,1221911,385076,403,60,No
CUST101136,52,1921793,319482,660,60,No
CUST101137,33,1268203,1272366,334,48,No
CUST101138,50,1572542,1242148,412,12,No
CUST101139,43,677317,192617,607,36,No
CUST101140,39,1471209,635768,352,12,Yes
CUST101141,52,1169752,710601,380,48,No
CUST101142,50,517942,1318962,668,12,Yes
CUST101143,49,1997304,990325,541,36,No
CUST101144,49,1948052,54695,330,48,Yes
CUST101145,50,537462,782426,660,60,Yes
CUST101146,36,1614906,1080120,532,12,No
CUST101147,60,550046,1084780,333,60,No
CUST101148,39,621773,887366,542,60,No
